diameter_km,depth_km,circularity,center_x,center_y,confidence
3.2232956248285585,64.4,1.027834947927076,898,14,1.0
3.8563503319209347,51.2,0.7356073646929072,974,12,0.7356073646929072
1.6273715780512878,35.600002,1.2762720155208533,1072,12,1.0
1.6273715780512878,17.6,1.2762720155208533,1108,12,1.0
2.59281792577143,32.0,1.111712424183585,1334,12,1.0
9.392019785927417,101.6,0.2110458564588698,1429,20,0.2110458564588698
1.6273715780512878,24.0,1.2762720155208533,1484,12,1.0
1.6273715780512878,23.6,1.2762720155208533,1668,12,1.0
4.305620486218447,46.4,0.6812513845165401,1679,15,0.6812513845165401
7.347472810209705,59.600002,0.29670616688526713,1690,23,0.29670616688526713
6.977727437401995,59.2,0.36338610710931035,1842,24,0.36338610710931035
4.6688179452475955,45.600002,0.6856376177191419,1889,17,0.6856376177191419
10.041940646260807,67.6,0.2199560830476599,1977,31,0.2199560830476599
1.6273715780512878,17.6,1.2762720155208533,2024,12,1.0
1.6273715780512878,17.6,1.2762720155208533,4,16,1.0
2.59281792577143,34.8,1.111712424183585,110,16,1.0
5.509449223514659,52.0,0.4773832011222062,134,28,0.4773832011222062
5.832748977568258,48.8,0.45007509051796046,291,21,0.45007509051796046
3.2232956248285585,44.8,1.027834947927076,598,18,1.0
1.6273715780512878,23.2,1.2762720155208533,612,16,1.0
3.7492085263260826,33.2,0.9243537588616743,644,18,0.9243537588616743
1.6273715780512878,20.0,1.2762720155208533,916,16,1.0
4.209928082843396,65.6,0.830409496002988,988,19,0.830409496002988
2.59281792577143,29.2,1.111712424183585,1028,18,1.0
3.2232956248285585,79.6,1.027834947927076,1077,18,1.0
8.186777732103087,61.600002,0.30787322184882104,1127,33,0.30787322184882104
1.6273715780512878,14.8,1.2762720155208533,1252,16,1.0
2.59281792577143,34.4,1.111712424183585,1342,16,1.0
5.7977171353049215,82.8,0.5286458267460673,1752,19,0.5286458267460673
6.493819655767211,40.4,0.36617369063461713,1777,21,0.36617369063461713
7.006862125444447,72.4,0.34824444692793305,1812,21,0.34824444692793305
1.6273715780512878,30.0,1.2762720155208533,1872,16,1.0
6.399014280237452,54.4,0.4232087069335238,1941,31,0.4232087069335238
2.59281792577143,20.800001,1.111712424183585,2000,18,1.0
5.472348133312703,71.6,0.5082988981063368,2030,23,0.5082988981063368
2.59281792577143,49.600002,1.111712424183585,2124,18,1.0
6.5251153534588076,57.2,0.3499817673950904,2153,34,0.3499817673950904
1.6273715780512878,18.800001,1.2762720155208533,24,20,1.0
1.6273715780512878,16.0,1.2762720155208533,36,20,1.0
4.352677845379694,40.4,0.6229340548850409,116,28,0.6229340548850409
2.59281792577143,40.8,1.111712424183585,154,20,1.0
3.7492085263260826,66.4,0.9243537588616743,180,22,0.9243537588616743
6.977727437401995,73.200005,0.3913988853251109,209,34,0.3913988853251109
3.7492085263260826,29.6,0.9243537588616743,264,22,0.9243537588616743
4.305620486218447,31.6,0.6812513845165401,576,21,0.6812513845165401
1.6273715780512878,24.800001,1.2762720155208533,608,20,1.0
1.6273715780512878,18.800001,1.2762720155208533,652,20,1.0
3.8563503319209347,29.6,0.7356073646929072,724,26,0.7356073646929072
8.010697413749455,66.8,0.28320365733212194,749,31,0.28320365733212194
3.2858897332920622,50.8,0.8927387648746967,888,20,0.8927387648746967
4.209928082843396,51.600002,0.830409496002988,904,23,0.830409496002988
3.7492085263260826,39.2,0.9243537588616743,917,24,0.9243537588616743
1.6273715780512878,24.0,1.2762720155208533,932,20,1.0
4.755284882580274,32.4,0.5816512332781808,958,24,0.5816512332781808
6.399014280237452,63.600002,0.4232087069335238,1020,28,0.4232087069335238
5.126369495396695,44.0,0.5432231163624335,1061,22,0.5432231163624335
1.6273715780512878,12.8,1.2762720155208533,1256,20,1.0
2.59281792577143,40.0,1.111712424183585,1350,20,1.0
1.6273715780512878,73.6,1.2762720155208533,1532,20,1.0
3.7492085263260826,43.2,0.924353758861674,1712,23,0.924353758861674
1.6273715780512878,40.0,1.2762720155208533,1828,20,1.0
4.258043108873925,54.4,0.7495636799419626,1878,24,0.7495636799419626
5.472348133312703,50.8,0.5082988981063368,2085,25,0.5082988981063368
1.6273715780512878,25.2,1.2762720155208533,2100,20,1.0
2.59281792577143,24.800001,1.111712424183585,28,26,1.0
1.6273715780512878,13.6,1.2762720155208533,40,24,1.0
6.709824908433555,49.2,0.38208862748809674,53,30,0.38208862748809674
4.6688179452475955,36.8,0.6856376177191419,339,31,0.6856376177191419
1.6273715780512878,11.2,1.2762720155208533,548,24,1.0
5.126369495396695,43.600002,0.5432231163624335,605,35,0.5432231163624335
5.509449223514659,24.4,0.47738320112220634,676,27,0.47738320112220634
5.509449223514659,40.4,0.4773832011222062,697,36,0.4773832011222062
2.59281792577143,26.0,1.111712424183585,814,24,1.0
2.59281792577143,25.2,1.111712424183585,858,24,1.0
3.2858897332920622,31.2,0.8927387648746967,936,28,0.8927387648746967
2.59281792577143,36.8,1.111712424183585,968,26,1.0
3.2232956248285585,42.4,1.027834947927076,1033,26,1.0
3.2858897332920622,43.600002,0.8927387648746967,1088,24,0.8927387648746967
3.2232956248285585,28.800001,1.027834947927076,1262,26,1.0
6.270377751094572,40.8,0.3494091230441109,1374,24,0.3494091230441109
7.291809335695799,54.8,0.31990338785015954,1475,36,0.31990338785015954
4.305620486218447,47.600002,0.6812513845165401,1523,27,0.6812513845165401
4.6688179452475955,72.8,0.6856376177191419,1539,31,0.6856376177191419
7.484820637019111,68.4,0.33069295912937535,1588,36,0.33069295912937535
4.712249745098538,50.4,0.6300189994214888,1728,26,0.6300189994214888
1.6273715780512878,90.4,1.2762720155208533,1864,24,1.0
5.126369495396695,39.600002,0.5432231163624335,1916,27,0.5432231163624335
2.59281792577143,21.2,1.111712424183585,1936,26,1.0
3.2858897332920622,48.0,0.8927387648746967,1956,28,0.8927387648746967
2.59281792577143,29.6,1.111712424183585,1994,24,1.0
5.046265044040321,64.4,0.6298008259357083,2055,28,0.6298008259357083
4.6688179452475955,55.2,0.6856376177191419,2212,27,0.6856376177191419
3.8031567451515134,58.8,0.8207586964940495,6,31,0.8207586964940495
1.6273715780512878,17.6,1.2762720155208533,128,28,1.0
4.209928082843396,72.0,0.830409496002988,167,31,0.830409496002988
6.172141215046532,63.600002,0.40381408880310043,513,39,0.40381408880310043
2.59281792577143,21.6,1.111712424183585,552,30,1.0
8.92490145148011,65.200005,0.23196754179354406,587,46,0.23196754179354406
2.59281792577143,27.6,1.111712424183585,620,30,1.0
4.624978308224886,50.0,0.7500997173165801,645,32,0.7500997173165801
1.6273715780512878,25.6,1.2762720155208533,808,28,1.0
5.126369495396695,51.600002,0.5432231163624335,852,38,0.5432231163624335
4.624978308224886,54.0,0.8843167010551244,893,31,0.8843167010551244
9.150313243915987,86.8,0.21908552018358943,1017,44,0.21908552018358943
1.6273715780512878,43.2,1.2762720155208533,1040,28,1.0
3.2232956248285585,41.2,1.027834947927076,1098,30,1.0
9.627660092500143,75.6,0.18836418738195992,1218,32,0.18836418738195992
1.6273715780512878,29.6,1.2762720155208533,1396,28,1.0
5.7977171353049215,53.600002,0.47684924268140194,1558,40,0.47684924268140194
2.59281792577143,31.2,1.111712424183585,1610,28,1.0
6.072315638661277,42.4,0.4742291586637421,1642,37,0.4742291586637421
9.282933393474059,81.200005,0.2399032516677781,1744,37,0.2399032516677781
2.59281792577143,28.4,1.111712424183585,1896,30,1.0
1.0092530088080642,2.0,6.981317007977318,2227,33,1.0
1.6273715780512878,14.8,1.2762720155208533,32,32,1.0
3.2858897332920622,16.800001,0.8927387648746967,312,32,0.8927387648746967
3.2858897332920622,19.2,0.8927387648746967,352,32,0.8927387648746967
2.59281792577143,50.8,1.111712424183585,590,32,1.0
5.832748977568258,69.6,0.45007509051796046,656,40,0.45007509051796046
3.7492085263260826,40.0,0.9243537588616743,801,36,0.9243537588616743
5.509449223514659,42.0,0.47738320112220634,820,39,0.47738320112220634
5.086474962979619,74.8,0.5838099154859323,872,37,0.5838099154859323
7.235717661677374,62.8,0.3463152642608258,909,41,0.3463152642608258
2.59281792577143,35.2,1.111712424183585,1046,32,1.0
1.6273715780512878,15.6,1.2762720155208533,1268,32,1.0
4.6688179452475955,64.8,0.6856376177191419,1510,38,0.6856376177191419
2.59281792577143,15.2,1.111712424183585,1654,32,1.0
3.7492085263260826,21.2,0.9243537588616743,1664,34,0.9243537588616743
6.430771369983393,45.600002,0.40262599546129285,1776,41,0.40262599546129285
1.6273715780512878,28.4,1.2762720155208533,1824,32,1.0
3.2232956248285585,34.4,1.027834947927076,1885,34,1.0
7.064771061656448,72.4,0.3209561985431403,1924,41,0.3209561985431403
1.6273715780512878,16.0,1.2762720155208533,2040,32,1.0
6.80029854232747,67.200005,0.33495028154009776,2132,41,0.33495028154009776
3.2232956248285585,35.600002,1.027834947927076,2162,34,1.0
2.59281792577143,35.600002,1.111712424183585,40,38,1.0
4.6688179452475955,47.600002,0.6856376177191419,73,38,0.6856376177191419
2.59281792577143,30.0,1.111712424183585,184,38,1.0
2.59281792577143,22.0,1.111712424183585,326,36,1.0
6.587260711750701,46.8,0.3210092193053494,380,36,0.3210092193053494
3.2858897332920622,26.800001,0.8927387648746967,420,36,0.8927387648746967
2.59281792577143,28.4,1.111712424183585,614,36,1.0
5.727010622687704,64.8,0.5392063593359765,676,46,0.5392063593359765
5.509449223514659,43.2,0.4773832011222062,717,48,0.4773832011222062
2.59281792577143,16.4,1.111712424183585,770,36,1.0
2.59281792577143,19.2,1.111712424183585,826,36,1.0
5.509449223514659,66.8,0.47738320112220634,945,40,0.47738320112220634
3.7492085263260826,25.2,0.9243537588616743,960,38,0.9243537588616743
6.105772176379133,60.4,0.4486001530772351,981,41,0.4486001530772351
1.6273715780512878,21.2,1.2762720155208533,1016,36,1.0
9.898914857842659,56.8,0.20005000973898396,1085,55,0.20005000973898396
4.352677845379694,63.600002,0.6229340548850409,1092,44,0.6229340548850409
2.59281792577143,27.6,1.111712424183585,1104,38,1.0
1.6273715780512878,24.800001,1.2762720155208533,1164,36,1.0
1.6273715780512878,38.8,1.2762720155208533,1176,36,1.0
3.8563503319209347,45.600002,0.7356073646929072,1350,36,0.7356073646929072
4.352677845379694,43.600002,0.6229340548850409,1384,36,0.6229340548850409
2.59281792577143,27.6,1.111712424183585,1830,36,1.0
1.6273715780512878,57.600002,1.2762720155208533,2044,36,1.0
11.950169343465216,74.0,0.1490856424197144,2054,52,0.1490856424197144
3.8031567451515134,42.4,0.8207586964940495,2095,39,0.8207586964940495
7.291809335695799,34.8,0.31990338785015954,2197,42,0.31990338785015954
3.2858897332920622,35.2,0.8927387648746967,16,40,0.8927387648746967
7.75221945712966,61.600002,0.30511849855519035,117,46,0.30511849855519035
5.397380918884689,67.200005,0.5813368854122772,152,47,0.5813368854122772
3.2232956248285585,34.0,1.027834947927076,318,42,1.0
3.2858897332920622,34.0,0.8927387648746967,408,40,0.8927387648746967
7.1222091700713825,42.4,0.29708615589762066,451,41,0.29708615589762066
4.797934031310951,49.600002,0.5392889255651588,486,40,0.5392889255651588
3.2858897332920622,26.4,0.8927387648746967,540,40,0.8927387648746967
3.2858897332920622,52.4,0.8927387648746967,776,44,0.8927387648746967
2.59281792577143,37.2,1.111712424183585,838,40,1.0
4.258043108873925,46.0,0.7495636799419626,886,46,0.7495636799419626
2.59281792577143,44.4,1.111712424183585,1170,40,1.0
8.010697413749455,68.0,0.2832036573321219,1279,49,0.2832036573321219
2.59281792577143,18.0,1.111712424183585,1314,40,1.0
5.434993784527796,61.2,0.5427552239280127,1363,43,0.5427552239280127
3.2232956248285585,40.4,1.027834947927076,1398,42,1.0
2.59281792577143,37.600002,1.111712424183585,1576,42,1.0
3.2858897332920622,55.2,0.8927387648746967,1624,44,0.8927387648746967
1.6273715780512878,16.0,1.2762720155208533,1836,40,1.0
1.6273715780512878,33.600002,1.2762720155208533,1892,40,1.0
3.2232956248285585,31.2,1.027834947927076,1898,42,1.0
3.8031567451515134,33.2,0.8207586964940495,1954,43,0.8207586964940495
6.072315638661277,38.4,0.523089169244447,2166,47,0.523089169244447
4.209928082843396,55.600002,0.830409496002988,28,47,0.830409496002988
4.258043108873925,45.2,0.7495636799419626,46,50,0.7495636799419626
9.563970351991589,78.0,0.2018387970509885,90,58,0.2018387970509885
7.725896055292515,72.4,0.3163570267895946,197,53,0.3163570267895946
3.2858897332920622,27.2,0.8927387648746967,528,48,0.8927387648746967
6.004843370721655,48.0,0.6625356871397121,548,52,0.6625356871397121
3.7492085263260826,26.0,0.9243537588616743,572,46,0.9243537588616743
3.8031567451515134,28.4,0.8207586964940495,629,47,0.8207586964940495
7.347472810209705,33.600002,0.29670616688526713,778,52,0.29670616688526713
4.712249745098538,43.600002,0.6300189994214888,1116,46,0.6300189994214888
2.59281792577143,47.600002,1.111712424183585,1306,44,1.0
6.172141215046532,73.6,0.40381408880310043,1322,52,0.40381408880310043
9.304852983362556,83.6,0.2237110702073975,1380,55,0.2237110702073975
4.755284882580274,43.2,0.5816512332781808,1445,45,0.5816512332781808
1.6273715780512878,18.800001,1.2762720155208533,1616,44,1.0
3.2232956248285585,37.600002,1.027834947927076,1701,46,1.0
3.2858897332920622,33.600002,0.8927387648746967,1844,44,0.8927387648746967
4.712249745098538,30.4,0.6300189994214888,1860,47,0.6300189994214888
4.258043108873925,22.0,0.7495636799419626,305,50,0.7495636799419626
7.725896055292515,49.600002,0.3163570267895946,336,64,0.3163570267895946
1.6273715780512878,9.6,1.2762720155208533,352,48,1.0
1.6273715780512878,28.0,1.2762720155208533,540,48,1.0
3.8563503319209347,37.2,0.7356073646929072,564,54,0.7356073646929072
3.2232956248285585,22.4,1.027834947927076,613,50,1.0
1.6273715780512878,22.4,1.2762720155208533,644,48,1.0
3.8031567451515134,32.4,0.8207586964940495,733,53,0.8207586964940495
1.6273715780512878,33.2,1.2762720155208533,744,48,1.0
1.6273715780512878,11.2,1.2762720155208533,804,48,1.0
2.59281792577143,40.8,1.111712424183585,834,48,1.0
2.59281792577143,69.6,1.111712424183585,862,48,1.0
3.7492085263260826,55.600002,0.9243537588616743,958,52,0.9243537588616743
9.919473373981775,76.4,0.1955736013294658,1001,82,0.1955736013294658
4.712249745098538,57.2,0.6300189994214888,1212,50,0.6300189994214888
1.6273715780512878,30.0,1.2762720155208533,1572,48,1.0
1.6273715780512878,30.800001,1.2762720155208533,1612,48,1.0
3.2858897332920622,31.6,0.8927387648746967,1636,48,0.8927387648746967
5.509449223514659,45.600002,0.47738320112220634,1742,49,0.47738320112220634
1.6273715780512878,18.4,1.2762720155208533,1836,48,1.0
1.6273715780512878,30.4,1.2762720155208533,1944,48,1.0
2.59281792577143,22.800001,1.111712424183585,1966,48,1.0
2.59281792577143,24.800001,1.111712424183585,2006,48,1.0
1.0092530088080642,36.8,6.981317007977318,2225,50,1.0
2.59281792577143,32.8,1.111712424183585,6,52,1.0
1.6273715780512878,37.2,1.2762720155208533,104,52,1.0
3.2232956248285585,27.2,1.027834947927076,346,54,1.0
5.832748977568258,57.600002,0.45007509051796046,358,64,0.45007509051796046
4.712249745098538,26.800001,0.6300189994214888,375,53,0.6300189994214888
8.646654038808814,50.4,0.27483633111635425,405,72,0.27483633111635425
8.40774996795791,54.8,0.2951938255043703,429,69,0.2951938255043703
2.59281792577143,34.4,1.111712424183585,580,54,1.0
6.462372402400944,39.2,0.3836717962249745,621,58,0.3836717962249745
6.977727437401995,54.4,0.36338610710931035,657,65,0.36338610710931035
1.6273715780512878,14.8,1.2762720155208533,664,52,1.0
7.8306587509893095,58.8,0.2751153657533716,685,76,0.2751153657533716
4.258043108873925,26.0,0.7495636799419626,749,58,0.7495636799419626
1.6273715780512878,14.400001,1.2762720155208533,800,52,1.0
1.6273715780512878,14.0,1.2762720155208533,812,52,1.0
1.6273715780512878,38.4,1.2762720155208533,824,52,1.0
2.59281792577143,59.2,1.111712424183585,842,52,1.0
3.2858897332920622,34.8,0.8927387648746967,872,52,0.8927387648746967
1.6273715780512878,21.6,1.2762720155208533,924,52,1.0
3.2858897332920622,28.4,0.8927387648746967,940,56,0.8927387648746967
2.59281792577143,52.4,1.111712424183585,1154,52,1.0
3.8563503319209347,63.600002,0.7356073646929072,1346,52,0.7356073646929072
7.484820637019111,75.200005,0.33069295912937535,1447,63,0.33069295912937535
3.2858897332920622,36.4,0.8927387648746967,1520,52,0.8927387648746967
4.258043108873925,63.600002,0.7495636799419626,1538,54,0.7495636799419626
1.6273715780512878,10.8,1.2762720155208533,1576,52,1.0
4.6688179452475955,37.600002,0.6856376177191419,1633,57,0.6856376177191419
3.2858897332920622,42.0,0.8927387648746967,1712,52,0.8927387648746967
3.2858897332920622,43.600002,0.8927387648746967,1760,56,0.8927387648746967
7.035876171402048,50.0,0.3341324911275338,1782,60,0.3341324911275338
5.126369495396695,47.2,0.5432231163624334,1821,54,0.5432231163624334
3.7492085263260826,60.0,0.9243537588616743,1876,54,0.9243537588616743
2.59281792577143,24.0,1.111712424183585,1950,52,1.0
4.209928082843396,54.8,0.830409496002988,1963,57,0.830409496002988
2.59281792577143,25.2,1.111712424183585,2014,52,1.0
10.671389079267655,60.8,0.17532295607843534,30,73,0.17532295607843534
4.209928082843396,32.8,1.0057184027462296,137,60,1.0
3.2858897332920622,26.800001,0.8927387648746967,292,56,0.8927387648746967
3.2232956248285585,21.6,1.027834947927076,410,58,1.0
1.6273715780512878,25.6,1.2762720155208533,456,56,1.0
5.7977171353049215,39.2,0.47684924268140194,466,63,0.47684924268140194
4.6688179452475955,28.4,0.6856376177191419,487,63,0.6856376177191419
4.305620486218447,36.8,0.6812513845165401,535,61,0.6812513845165401
1.6273715780512878,17.2,1.2762720155208533,816,56,1.0
3.2232956248285585,24.0,1.027834947927076,830,58,1.0
9.521273842566634,77.200005,0.2117441735494175,873,71,0.2117441735494175
5.434993784527796,62.8,0.5427552239280127,895,67,0.5427552239280127
1.6273715780512878,26.4,1.2762720155208533,912,56,1.0
3.2858897332920622,32.8,0.8927387648746967,928,60,0.8927387648746967
3.2858897332920622,52.8,0.8927387648746967,952,60,0.8927387648746967
1.6273715780512878,24.4,1.2762720155208533,1004,56,1.0
6.430771369983393,59.600002,0.40262599546129285,1059,60,0.40262599546129285
5.005732138297854,67.6,0.788162868966864,1148,62,0.788162868966864
1.6273715780512878,28.800001,1.2762720155208533,1528,56,1.0
6.462372402400944,54.8,0.3836717962249745,1596,60,0.3836717962249745
3.2858897332920622,56.0,0.8927387648746967,1724,56,0.8927387648746967
4.258043108873925,42.4,0.7495636799419626,1976,61,0.7495636799419626
6.679394706672163,56.0,0.40033398737533804,2013,65,0.40033398737533804
5.727010622687704,51.600002,0.5392063593359765,2151,61,0.5392063593359765
6.367098798068676,93.200005,0.44561907328428807,2181,59,0.44561907328428807
4.819117066016282,46.8,0.5697824402930995,2228,70,0.5697824402930995
3.2232956248285585,35.2,1.027834947927076,74,62,1.0
5.727010622687704,52.0,0.5392063593359765,129,66,0.5392063593359765
1.6273715780512878,24.4,1.2762720155208533,224,60,1.0
8.383485126686931,56.8,0.28886054964427316,265,74,0.28886054964427316
2.59281792577143,21.2,1.111712424183585,310,60,1.0
4.624978308224886,34.8,0.7500997173165801,319,66,0.7500997173165801
8.261091913167697,50.8,0.2642172586105333,802,66,0.2642172586105333
3.2232956248285585,42.8,1.027834947927076,822,62,1.0
2.59281792577143,21.6,1.111712424183585,866,60,1.0
2.59281792577143,34.8,1.111712424183585,882,60,1.0
4.712249745098538,23.2,0.6300189994214888,917,69,0.6300189994214888
5.832748977568258,57.2,0.45007509051796046,964,70,0.45007509051796046
4.712249745098538,38.8,0.6300189994214888,1006,62,0.6300189994214888
5.762472327629266,36.0,0.5064199759653949,1200,69,0.5064199759653949
3.7492085263260826,33.600002,0.9243537588616743,1224,62,0.9243537588616743
3.2858897332920622,67.200005,0.8927387648746967,1496,60,0.8927387648746967
3.8563503319209347,46.0,0.7356073646929072,1554,60,0.7356073646929072
7.291809335695799,73.6,0.31990338785015954,1669,66,0.31990338785015954
1.6273715780512878,18.4,1.2762720155208533,1808,60,1.0
10.991131334147193,69.6,0.1434972426258029,1844,70,0.1434972426258029
4.624978308224886,31.2,0.7500997173165801,1890,64,0.7500997173165801
3.2858897332920622,23.2,0.8927387648746967,2068,60,0.8927387648746967
5.902188911239122,40.8,0.4035622951786241,2118,66,0.4035622951786241
6.430771369983393,98.4,0.40262599546129285,171,68,0.40262599546129285
3.8031567451515134,50.8,0.8207586964940495,217,67,0.8207586964940495
5.509449223514659,39.2,0.47738320112220634,241,65,0.47738320112220634
1.6273715780512878,20.4,1.2762720155208533,388,64,1.0
4.712249745098538,36.8,0.6300189994214888,441,65,0.6300189994214888
4.258043108873925,34.0,0.7495636799419626,506,66,0.7495636799419626
5.867571668896666,66.0,0.425745358332539,565,71,0.425745358332539
4.6688179452475955,26.0,0.6856376177191419,581,69,0.6856376177191419
3.8563503319209347,51.2,0.7356073646929072,624,70,0.7356073646929072
3.2858897332920622,31.2,0.8927387648746967,712,68,0.8927387648746967
5.046265044040321,42.4,0.6298008259357083,772,72,0.6298008259357083
5.086474962979619,56.4,0.5838099154859323,843,69,0.5838099154859323
1.6273715780512878,20.4,1.2762720155208533,848,64,1.0
6.172141215046532,61.600002,0.40381408880310043,1043,68,0.40381408880310043
2.59281792577143,21.6,1.111712424183585,1292,66,1.0
5.472348133312703,79.6,0.5082988981063368,1303,73,0.5082988981063368
