diameter_km,circularity,center_x,center_y,confidence
1.6273715780512878,1.2762720155208533,2000,8,1.0
3.8031567451515134,0.8207586964940495,2107,11,0.8207586964940495
5.086474962979619,0.5838099154859323,2145,18,0.5838099154859323
3.8563503319209347,0.7356073646929072,56,18,0.7356073646929072
1.6273715780512878,1.2762720155208533,64,12,1.0
2.59281792577143,1.111712424183585,198,12,1.0
4.712249745098538,0.6300189994214888,218,18,0.6300189994214888
1.6273715780512878,1.2762720155208533,268,12,1.0
2.59281792577143,1.111712424183585,290,12,1.0
2.59281792577143,1.111712424183585,552,14,1.0
2.59281792577143,1.111712424183585,580,14,1.0
3.8031567451515134,0.8207586964940495,637,17,0.8207586964940495
1.6273715780512878,1.2762720155208533,660,12,1.0
5.727010622687704,0.5392063593359765,764,19,0.5392063593359765
5.434993784527796,0.5427552239280127,845,20,0.5427552239280127
4.305620486218447,0.6812513845165401,914,15,0.6812513845165401
2.59281792577143,1.111712424183585,980,14,1.0
1.6273715780512878,1.2762720155208533,1144,12,1.0
3.8563503319209347,0.7356073646929072,1292,18,0.7356073646929072
3.8031567451515134,0.8207586964940495,1333,17,0.8207586964940495
2.59281792577143,1.111712424183585,1384,14,1.0
4.305620486218447,0.6812513845165401,1432,17,0.6812513845165401
1.6273715780512878,1.2762720155208533,1580,12,1.0
2.59281792577143,1.111712424183585,1682,12,1.0
3.2232956248285585,1.027834947927076,1882,14,1.0
1.6273715780512878,1.2762720155208533,1996,12,1.0
11.551428668707826,0.14843703083340556,2016,40,0.14843703083340556
2.59281792577143,1.111712424183585,2082,12,1.0
5.727010622687704,0.5392063593359766,2173,18,0.5392063593359766
6.367098798068676,0.44561907328428807,2196,24,0.44561907328428807
1.967396303746374,1.2801537005750372,2222,12,1.0
2.59281792577143,1.111712424183585,46,16,1.0
5.046265044040321,0.6298008259357083,72,23,0.6298008259357083
1.6273715780512878,1.2762720155208533,228,16,1.0
4.712249745098538,0.6300189994214888,270,20,0.6300189994214888
3.2858897332920622,0.8927387648746967,332,16,0.8927387648746967
1.6273715780512878,1.2762720155208533,356,16,1.0
1.6273715780512878,1.2762720155208533,388,16,1.0
2.59281792577143,1.111712424183585,428,18,1.0
2.59281792577143,1.111712424183585,440,18,1.0
4.712249745098538,0.6300189994214888,502,20,0.6300189994214888
2.59281792577143,1.111712424183585,628,18,1.0
5.546302137532856,0.4495246943256449,671,27,0.4495246943256449
1.6273715780512878,1.2762720155208533,796,16,1.0
5.046265044040321,0.6298008259357083,883,20,0.6298008259357083
4.305620486218447,0.6812513845165401,921,21,0.6812513845165401
3.8031567451515134,0.8207586964940495,1073,21,0.8207586964940495
2.59281792577143,1.111712424183585,1108,18,1.0
6.430771369983393,0.40262599546129285,1122,22,0.40262599546129285
7.8306587509893095,0.2751153657533716,1142,39,0.2751153657533716
1.6273715780512878,1.2762720155208533,1148,16,1.0
2.59281792577143,1.111712424183585,1224,18,1.0
4.305620486218447,0.6812513845165401,1261,23,0.6812513845165401
5.832748977568258,0.45007509051796046,1273,29,0.45007509051796046
4.797934031310951,0.5392889255651588,1304,26,0.5392889255651588
1.6273715780512878,1.2762720155208533,1416,16,1.0
3.2858897332920622,0.8927387648746967,1692,16,0.8927387648746967
3.2858897332920622,0.8927387648746967,1932,16,0.8927387648746967
6.948470589731051,0.3796638210267211,1965,29,0.3796638210267211
5.086474962979619,0.5838099154859323,2121,23,0.5838099154859323
2.59281792577143,1.111712424183585,2136,18,1.0
4.209928082843396,0.830409496002988,32,23,0.830409496002988
5.867571668896666,0.425745358332539,157,23,0.425745358332539
6.770275002573076,0.3495229895466683,317,36,0.3495229895466683
12.885279843040477,0.1269350729187368,348,47,0.1269350729187368
1.6273715780512878,1.2762720155208533,360,20,1.0
3.7492085263260826,0.9243537588616743,529,24,0.9243537588616743
3.7492085263260826,0.9243537588616743,545,24,0.9243537588616743
1.6273715780512878,1.2762720155208533,572,20,1.0
2.59281792577143,1.111712424183585,802,20,1.0
5.509449223514659,0.4773832011222062,950,32,0.4773832011222062
3.7492085263260826,0.9243537588616743,968,22,0.9243537588616743
2.59281792577143,1.111712424183585,1084,22,1.0
8.261091913167697,0.2642172586105333,1090,33,0.2642172586105333
8.856159210159111,0.25217987028389605,1166,34,0.25217987028389605
4.797934031310951,0.5392889255651588,1196,30,0.5392889255651588
3.2858897332920622,0.8927387648746967,1372,24,0.8927387648746967
6.9190900328036,0.3971982474629363,1393,27,0.3971982474629363
1.6273715780512878,1.2762720155208533,1412,20,1.0
2.59281792577143,1.111712424183585,1420,22,1.0
3.7492085263260826,0.9243537588616743,1472,22,0.9243537588616743
8.670182392612281,0.25369318770794236,1528,25,0.25369318770794236
5.434993784527796,0.5427552239280127,1573,24,0.5427552239280127
5.126369495396695,0.5432231163624335,1675,25,0.5432231163624335
5.126369495396695,0.5432231163624335,1720,29,0.5432231163624335
1.6273715780512878,1.2762720155208533,1876,20,1.0
5.126369495396695,0.5432231163624334,1942,27,0.5432231163624334
1.6273715780512878,1.2762720155208533,1996,20,1.0
4.819117066016282,0.4172917543777931,2223,34,0.4172917543777931
4.6688179452475955,0.6856376177191419,8,29,0.6856376177191419
5.762472327629266,0.5636239482403598,111,29,0.5636239482403598
3.2232956248285585,1.027834947927076,142,26,1.0
3.2858897332920622,0.8927387648746967,196,28,0.8927387648746967
3.8031567451515134,0.8207586964940495,209,29,0.8207586964940495
2.59281792577143,1.111712424183585,286,24,1.0
1.6273715780512878,1.2762720155208533,332,24,1.0
5.126369495396695,0.5432231163624335,387,34,0.5432231163624335
5.6913279661308,0.6463815718919727,438,32,0.6463815718919727
1.6273715780512878,1.2762720155208533,568,24,1.0
4.712249745098538,0.6300189994214888,577,32,0.6300189994214888
1.6273715780512878,1.2762720155208533,624,24,1.0
3.2858897332920622,0.8927387648746967,652,28,0.8927387648746967
6.105772176379133,0.544788205705914,690,35,0.544788205705914
5.434993784527796,0.5427552239280127,784,27,0.5427552239280127
5.397380918884689,0.5813368854122772,899,27,0.5813368854122772
3.8563503319209347,0.7356073646929072,1220,30,0.7356073646929072
4.258043108873925,0.7495636799419626,1284,30,0.7495636799419626
2.59281792577143,1.111712424183585,1350,24,1.0
1.6273715780512878,1.2762720155208533,1364,24,1.0
6.072315638661277,0.4742291586637421,1604,32,0.4742291586637421
3.7492085263260826,0.9243537588616743,1620,26,0.9243537588616743
2.59281792577143,1.111712424183585,1664,26,1.0
5.086474962979619,0.5838099154859323,1748,31,0.5838099154859323
1.6273715780512878,1.2762720155208533,1852,24,1.0
5.086474962979619,0.5838099154859323,1987,29,0.5838099154859323
8.40774996795791,0.2797323348476043,1993,44,0.2797323348476043
3.2232956248285585,1.027834947927076,22,30,1.0
3.7492085263260826,0.9243537588616743,224,30,0.9243537588616743
4.258043108873925,0.7495636799419626,253,30,0.7495636799419626
2.59281792577143,1.111712424183585,278,28,1.0
5.005732138297854,0.6822411892519274,286,35,0.6822411892519274
8.061398536437876,0.26534699836480624,408,43,0.26534699836480624
3.7492085263260826,0.9243537588616743,488,30,0.9243537588616743
1.6273715780512878,1.2762720155208533,604,28,1.0
2.59281792577143,1.111712424183585,638,28,1.0
1.6273715780512878,1.2762720155208533,716,28,1.0
6.977727437401995,0.36338610710931035,751,39,0.36338610710931035
5.046265044040321,0.6298008259357083,864,31,0.6298008259357083
9.606477096334775,0.19268415411164225,984,33,0.19268415411164225
2.59281792577143,1.111712424183585,1080,30,1.0
5.509449223514659,0.4773832011222062,1207,39,0.4773832011222062
4.755284882580274,0.5816512332781808,1242,32,0.5816512332781808
4.712249745098538,0.6300189994214888,1296,36,0.6300189994214888
3.2858897332920622,0.8927387648746967,1340,28,0.8927387648746967
1.6273715780512878,1.2762720155208533,1360,28,1.0
4.209928082843396,1.0057184027462296,1413,32,1.0
1.6273715780512878,1.2762720155208533,1424,28,1.0
1.6273715780512878,1.2762720155208533,1448,28,1.0
1.6273715780512878,1.2762720155208533,1464,28,1.0
3.2858897332920622,0.8927387648746967,1556,32,0.8927387648746967
4.258043108873925,0.7495636799419626,1850,30,0.7495636799419626
2.59281792577143,1.111712424183585,1886,28,1.0
2.59281792577143,1.111712424183585,1906,28,1.0
5.762472327629266,0.5064199759653948,1929,37,0.5064199759653948
1.6273715780512878,1.2762720155208533,1956,28,1.0
4.624978308224886,0.7500997173165801,2153,31,0.7500997173165801
1.6273715780512878,1.2762720155208533,2180,28,1.0
4.352677845379694,0.6229340548850409,48,32,0.6229340548850409
1.6273715780512878,1.2762720155208533,64,32,1.0
2.59281792577143,1.111712424183585,80,34,1.0
5.086474962979619,0.5838099154859323,130,39,0.5838099154859323
3.2232956248285585,1.027834947927076,273,34,1.0
1.6273715780512878,1.2762720155208533,328,32,1.0
9.083277079272577,0.2371004175785214,445,52,0.2371004175785214
3.2232956248285585,1.027834947927076,537,34,1.0
6.205059534991693,0.38417017952070065,595,41,0.38417017952070065
1.6273715780512878,1.2762720155208533,612,32,1.0
2.59281792577143,1.111712424183585,620,34,1.0
1.6273715780512878,1.2762720155208533,632,32,1.0
6.139046385568431,0.4252158833263679,909,37,0.4252158833263679
1.6273715780512878,1.2762720155208533,936,32,1.0
4.712249745098538,0.6300189994214888,1249,40,0.6300189994214888
7.207508128694316,0.3609226146877296,1319,41,0.3609226146877296
5.126369495396695,0.5432231163624334,1347,36,0.5432231163624334
1.6273715780512878,1.2762720155208533,1368,32,1.0
1.6273715780512878,1.2762720155208533,1376,32,1.0
3.2858897332920622,0.8927387648746967,1456,32,0.8927387648746967
4.624978308224886,0.7500997173165801,1489,36,0.7500997173165801
3.2232956248285585,1.027834947927076,1513,34,1.0
1.6273715780512878,1.2762720155208533,1592,32,1.0
1.6273715780512878,1.2762720155208533,1624,32,1.0
3.7492085263260826,0.924353758861674,1656,33,0.924353758861674
1.6273715780512878,1.2762720155208533,1820,32,1.0
5.472348133312703,0.5082988981063368,1837,37,0.5082988981063368
2.59281792577143,1.111712424183585,1878,32,1.0
2.59281792577143,1.111712424183585,1896,34,1.0
2.59281792577143,1.111712424183585,1960,34,1.0
6.679394706672163,0.4343600640690796,2046,42,0.4343600640690796
5.126369495396695,0.5432231163624334,2058,42,0.5432231163624334
4.209928082843396,0.830409496002988,2171,35,0.830409496002988
3.2232956248285585,1.027834947927076,18,38,1.0
1.6273715780512878,1.2762720155208533,28,36,1.0
4.6688179452475955,0.6856376177191419,142,42,0.6856376177191419
7.035876171402048,0.3341324911275339,183,44,0.3341324911275339
1.6273715780512878,1.2762720155208533,216,36,1.0
6.335022529561543,0.4700881342315765,235,47,0.4700881342315765
4.755284882580274,0.5816512332781808,299,45,0.5816512332781808
3.7492085263260826,0.924353758861674,606,40,0.924353758861674
2.59281792577143,1.111712424183585,628,38,1.0
7.319693985574509,0.3079378262871661,720,42,0.3079378262871661
1.6273715780512878,1.2762720155208533,740,36,1.0
1.6273715780512878,1.2762720155208533,892,36,1.0
2.59281792577143,1.111712424183585,932,38,1.0
1.6273715780512878,1.2762720155208533,940,36,1.0
11.674226349889395,0.1503676561549123,1079,58,0.1503676561549123
3.2232956248285585,1.027834947927076,1365,38,1.0
8.693647069871153,0.24645145369525143,1360,50,0.24645145369525143
8.211623852148504,0.7147725315177873,1433,43,0.7147725315177873
1.6273715780512878,1.2762720155208533,1448,36,1.0
3.2858897332920622,0.8927387648746967,1500,40,0.8927387648746967
4.305620486218447,0.6812513845165401,1519,43,0.6812513845165401
1.6273715780512878,1.2762720155208533,1584,36,1.0
3.8031567451515134,0.8207586964940495,1594,41,0.8207586964940495
4.712249745098538,0.6300189994214888,1701,44,0.6300189994214888
1.6273715780512878,1.2762720155208533,1816,36,1.0
5.434993784527796,0.5427552239280127,1862,41,0.5427552239280127
3.2232956248285585,1.027834947927076,1889,38,1.0
4.209928082843396,0.830409496002988,1912,41,0.830409496002988
1.6273715780512878,1.2762720155208533,1936,36,1.0
6.072315638661277,0.4742291586637421,2096,45,0.4742291586637421
6.072315638661277,0.4742291586637421,2110,45,0.4742291586637421
5.7977171353049215,0.47684924268140194,37,48,0.47684924268140194
2.59281792577143,1.111712424183585,76,42,1.0
12.995479722336995,0.1128990670616357,118,85,0.1128990670616357
1.6273715780512878,1.2762720155208533,108,40,1.0
1.6273715780512878,1.2762720155208533,164,40,1.0
7.402717744545,0.43092644665058216,204,50,0.43092644665058216
3.2232956248285585,1.027834947927076,225,42,1.0
1.6273715780512878,1.2762720155208533,324,40,1.0
5.832748977568258,0.45007509051796046,377,46,0.45007509051796046
5.397380918884689,0.5813368854122773,461,45,0.5813368854122773
1.6273715780512878,1.2762720155208533,532,40,1.0
6.618114560725705,0.481447742493075,544,48,0.481447742493075
3.2232956248285585,1.027834947927076,637,42,1.0
3.2858897332920622,0.8927387648746967,872,40,0.8927387648746967
3.8031567451515134,0.8207586964940495,941,43,0.8207586964940495
5.126369495396695,0.5432231163624334,998,42,0.5432231163624334
1.6273715780512878,1.2762720155208533,1020,40,1.0
8.261091913167697,0.26421725861053336,1038,54,0.26421725861053336
3.2232956248285585,1.027834947927076,1061,42,1.0
2.59281792577143,1.111712424183585,1132,42,1.0
1.6273715780512878,1.2762720155208533,1184,40,1.0
3.7492085263260826,0.9243537588616743,1226,44,0.9243537588616743
2.59281792577143,1.111712424183585,1406,40,1.0
3.7492085263260826,1.1622448071010205,1430,42,1.0
5.126369495396695,0.5432231163624335,1570,41,0.5432231163624335
3.8563503319209347,0.7356073646929072,1712,46,0.7356073646929072
2.59281792577143,1.111712424183585,1810,40,1.0
1.6273715780512878,1.2762720155208533,1948,40,1.0
1.6273715780512878,1.2762720155208533,1956,40,1.0
6.493819655767211,0.36617369063461713,2148,47,0.36617369063461713
1.6273715780512878,1.2762720155208533,2204,40,1.0
1.6273715780512878,1.2762720155208533,2216,40,1.0
2.59281792577143,1.111712424183585,12,46,1.0
2.59281792577143,1.111712424183585,24,46,1.0
6.072315638661277,0.4742291586637421,56,48,0.4742291586637421
1.6273715780512878,1.2762720155208533,248,44,1.0
2.59281792577143,1.111712424183585,256,46,1.0
1.6273715780512878,1.2762720155208533,268,44,1.0
1.6273715780512878,1.2762720155208533,352,44,1.0
2.59281792577143,1.111712424183585,396,46,1.0
8.504117011245626,0.26030431652540614,494,51,0.26030431652540614
1.6273715780512878,1.2762720155208533,528,44,1.0
6.399014280237452,0.4232087069335238,633,52,0.4232087069335238
4.305620486218447,0.6812513845165401,649,47,0.6812513845165401
4.258043108873925,0.7495636799419626,666,46,0.7495636799419626
1.6273715780512878,1.2762720155208533,676,44,1.0
2.59281792577143,1.111712424183585,920,46,1.0
4.6688179452475955,0.6856376177191419,1019,48,0.6856376177191419
5.762472327629266,0.5064199759653948,1107,55,0.5064199759653948
1.6273715780512878,1.2762720155208533,1192,44,1.0
1.6273715780512878,1.2762720155208533,1256,44,1.0
1.6273715780512878,1.2762720155208533,1268,44,1.0
6.618114560725705,0.4415224337490677,1274,53,0.4415224337490677
1.6273715780512878,1.2762720155208533,1336,44,1.0
3.7492085263260826,0.9243537588616743,1396,46,0.9243537588616743
8.856159210159111,0.25217987028389605,1473,71,0.25217987028389605
3.2232956248285585,1.027834947927076,1477,46,1.0
4.258043108873925,0.7495636799419626,1508,49,0.7495636799419626
1.6273715780512878,1.2762720155208533,1640,44,1.0
1.6273715780512878,1.2762720155208533,1772,44,1.0
8.186777732103087,0.30787322184882104,1790,57,0.30787322184882104
6.430771369983393,0.40262599546129296,1948,51,0.40262599546129296
1.6273715780512878,1.2762720155208533,2200,44,1.0
1.6273715780512878,1.2762720155208533,72,48,1.0
3.2232956248285585,1.027834947927076,114,50,1.0
2.59281792577143,1.111712424183585,220,50,1.0
5.046265044040321,0.6298008259357083,267,56,0.6298008259357083
4.624978308224886,0.7500997173165801,286,52,0.7500997173165801
1.6273715780512878,1.2762720155208533,324,48,1.0
1.6273715780512878,1.2762720155208533,348,48,1.0
1.6273715780512878,1.2762720155208533,356,48,1.0
1.6273715780512878,1.2762720155208533,368,48,1.0
2.59281792577143,1.111712424183585,478,48,1.0
1.6273715780512878,1.2762720155208533,680,48,1.0
4.6688179452475955,0.6856376177191419,715,51,0.6856376177191419
1.6273715780512878,1.2762720155208533,872,48,1.0
1.6273715780512878,1.2762720155208533,956,48,1.0
3.2858897332920622,0.8927387648746967,972,48,0.8927387648746967
4.712249745098538,0.6300189994214888,1053,56,0.6300189994214888
5.126369495396695,0.5432231163624335,1128,58,0.5432231163624335
1.6273715780512878,1.2762720155208533,1136,48,1.0
3.7492085263260826,0.924353758861674,1153,52,0.924353758861674
5.509449223514659,0.47738320112220634,1185,59,0.47738320112220634
1.6273715780512878,1.2762720155208533,1216,48,1.0
5.126369495396695,0.5432231163624335,1258,55,0.5432231163624335
3.7492085263260826,0.9243537588616743,1328,50,0.9243537588616743
8.40774996795791,0.2797323348476043,1500,61,0.2797323348476043
1.6273715780512878,1.2762720155208533,1576,48,1.0
5.832748977568258,0.45007509051796046,1580,57,0.45007509051796046
6.139046385568431,0.4252158833263679,1603,56,0.4252158833263679
2.59281792577143,1.111712424183585,1678,48,1.0
5.434993784527796,0.5427552239280127,1757,52,0.5427552239280127
3.2232956248285585,1.027834947927076,1777,50,1.0
2.59281792577143,1.111712424183585,1832,50,1.0
9.732883546426317,0.2090312708879947,1889,65,0.2090312708879947
6.587260711750701,0.5082678811742427,2156,59,0.5082678811742427
5.7977171353049215,0.47684924268140194,2190,59,0.47684924268140194
4.6688179452475955,0.6856376177191419,19,59,0.6856376177191419
1.6273715780512878,1.2762720155208533,124,52,1.0
4.305620486218447,0.6812513845165401,151,53,0.6812513845165401
1.6273715780512878,1.2762720155208533,168,52,1.0
3.7492085263260826,0.9243537588616743,254,56,0.9243537588616743
1.6273715780512878,1.2762720155208533,328,52,1.0
4.258043108873925,0.7495636799419626,402,58,0.7495636799419626
4.6688179452475955,0.6856376177191419,426,59,0.6856376177191419
6.9190900328036,0.4295821325717098,517,59,0.4295821325717098
3.2232956248285585,1.027834947927076,585,54,1.0
5.832748977568258,0.45007509051796046,614,59,0.45007509051796046
5.126369495396695,0.5432231163624335,665,63,0.5432231163624335
6.072315638661277,0.4742291586637421,691,57,0.4742291586637421
3.2858897332920622,0.8927387648746967,868,56,0.8927387648746967
1.6273715780512878,1.2762720155208533,876,52,1.0
7.235717661677374,0.3463152642608258,910,61,0.3463152642608258
4.6688179452475955,0.6856376177191419,930,55,0.6856376177191419
4.712249745098538,0.6300189994214888,949,58,0.6300189994214888
3.2232956248285585,1.027834947927076,1162,54,1.0
1.6273715780512878,1.2762720155208533,1172,52,1.0
2.59281792577143,1.111712424183585,1210,52,1.0
7.064771061656448,0.3209561985431403,1241,70,0.3209561985431403
3.7492085263260826,0.9243537588616743,1296,54,0.9243537588616743
2.59281792577143,1.111712424183585,1386,52,1.0
3.7492085263260826,0.9243537588616743,1528,54,0.9243537588616743
4.258043108873925,0.7495636799419626,1563,56,0.7495636799419626
1.6273715780512878,1.2762720155208533,1600,52,1.0
10.041940646260807,0.20359275679227803,1630,67,0.20359275679227803
1.6273715780512878,1.2762720155208533,1672,52,1.0
8.261091913167697,0.2642172586105333,1840,68,0.2642172586105333
4.209928082843396,0.830409496002988,1924,55,0.830409496002988
7.934038258775065,0.31404387690977914,2030,65,0.31404387690977914
3.8031567451515134,0.8207586964940495,2206,55,0.8207586964940495
2.59281792577143,1.111712424183585,4,58,1.0
3.8563503319209347,0.7356073646929072,120,62,0.7356073646929072
4.624978308224886,0.7500997173165801,135,62,0.7500997173165801
1.6273715780512878,1.2762720155208533,164,56,1.0
3.2858897332920622,0.8927387648746967,216,60,0.8927387648746967
3.2858897332920622,0.8927387648746967,236,60,0.8927387648746967
2.59281792577143,1.111712424183585,278,56,1.0
5.005732138297854,0.788162868966864,308,62,0.788162868966864
2.59281792577143,1.111712424183585,320,58,1.0
2.59281792577143,1.111712424183585,332,58,1.0
4.305620486218447,0.6812513845165401,471,63,0.6812513845165401
5.472348133312703,0.5082988981063368,715,63,0.5082988981063368
1.6273715780512878,1.2762720155208533,880,56,1.0
1.6273715780512878,1.2762720155208533,900,56,1.0
8.970436958546797,0.21994811297396247,973,65,0.21994811297396247
4.6688179452475955,0.6856376177191419,1010,62,0.6856376177191419
7.291809335695799,0.3199033878501594,1230,74,0.3199033878501594
2.59281792577143,1.111712424183585,1318,56,1.0
1.6273715780512878,1.2762720155208533,1380,56,1.0
3.2232956248285585,1.027834947927076,1421,58,1.0
1.6273715780512878,1.2762720155208533,1516,56,1.0
4.209928082843396,0.830409496002988,1539,61,0.830409496002988
6.709824908433555,0.38208862748809674,1701,71,0.38208862748809674
2.59281792577143,1.111712424183585,1708,58,1.0
2.59281792577143,1.111712424183585,1864,58,1.0
1.6273715780512878,1.2762720155208533,2080,56,1.0
3.2232956248285585,1.027834947927076,2134,58,1.0
3.7492085263260826,0.9243537588616743,162,64,0.9243537588616743
8.833126247335695,0.20942176258149725,191,79,0.20942176258149725
1.6273715780512878,1.2762720155208533,356,60,1.0
1.6273715780512878,1.2762720155208533,364,60,1.0
6.462372402400944,0.3836717962249745,379,65,0.3836717962249745
1.6273715780512878,1.2762720155208533,532,60,1.0
1.6273715780512878,1.2762720155208533,592,60,1.0
1.6273715780512878,1.2762720155208533,680,60,1.0
4.305620486218447,0.6812513845165401,741,63,0.6812513845165401
3.2232956248285585,1.027834947927076,886,62,1.0
3.2232956248285585,1.027834947927076,1030,62,1.0
